SKU,precio,unidades
285577,22.11,89
846927,68.76,17
154061,36.13,186
3463384,118.95,48
177875,311.95,71
564066,92.36,26
110207,22.85,98
495336,104,70
201739,114.95,23
169520,135.95,34
764588,91.95,37
293057,159.07,59
774323,0,16
542045,213.95,45
608790,83.95,30
608698,121.95,24
197744,70,36
131278,32.4,21
434893,158.13,51
557147,37.2,31
597958,29.95,28
628739,152.6,46
249907,129.95,23
245100,151.95,27
654797,170.95,24
244972,154.95,37
244971,151.95,30
243910,154.95,67
797661,151.95,24
654841,34.47,25
2869231,99.95,15
592464,248.95,20
908599,59.95,24
636887,59.95,19
265071,75,31
646667,38.99,38
274877,47.78,34
120872,130.2,31
147991,123.95,23
669244,41,25
714439,60,46
909693,64,15
193706,209,49
574692,134,31
3066246,89.95,23
2560295,145,16
373448,93.95,20
566815,25.98,40
117211,124,42
178027,150.95,46
119985,137.8,66
903497,229,19
147159,75.95,38
526569,155.95,70
869768,47.95,14
526570,84.95,39
192487,69.95,26
385340,242.95,69
577364,39.95,51
577400,45.5,38
60829,53.75,50
261441,35,35
526564,41.15,40
314861,76,20
312829,90.8,35
901490,39.95,19
268208,41.95,18
876368,0,18
609359,99.99,19
148339,97.95,22
623516,87.95,29
607296,84.8,32
546775,90,53
607340,87,32
596950,78,75
51882,172.33,56
51883,209.2,66
336593,68.95,45
57874,402.95,76
258377,93,23
911526,23.95,25
52838,29.63,125
57875,319.95,47
3033849,100,35
1924732,79,13
54944,19.94,83
609130,10.75,58
54943,41.57,75
2419458,315,12
2485922,675,12
2485623,499,10
619821,255.25,43
748913,80,20
637416,119,21
609768,98,26
269968,121,20
2849867,15.99,48
753216,205.95,40
199994,34.95,33
199909,24.95,17
199993,36.95,44
2778844,48,15
609361,44.95,37
526547,72.95,54
635331,129.99,24
192794,75,22
911039,113.95,28
526545,63.99,52
196657,110,19
633334,59.95,35
526542,67.95,32
2251296,68.88,26
914994,107.2,25
868205,43,30
615047,37,48
3798135,78,20
663356,85,25
716724,112.6,38
121626,38.99,23
710677,50.2,38
117965,67.8,52
526541,44,22
217336,48,60
623870,116,15
848236,133,23
826749,39.95,19
911867,156,34
755199,160,23
526539,71,59
298239,49.95,40
169335,198.95,37
610011,76.6,40
607760,64.33,50
617639,60.4,55
868220,81.65,42
132075,47.6,43
131721,35.8,89
630193,64.95,20
715196,65.33,21
765123,57.95,29
290868,71.95,50
697936,59.5,19
533484,23.04,71
870664,74,18
763247,190,15
2580038,115.5,20
387031,76.95,15
3076941,154.95,10
642822,51.95,23
262019,34.95,28
162728,92.95,28
857838,46.35,14
697355,0,23
105369,107.75,27
396007,65.95,28
762438,90,26
199984,86.95,53
343096,159.5,15
1645704,36.95,28
194983,36.95,27
864811,109.95,50
810228,120.95,74
633400,59.99,33
270794,73.99,132
625776,71,21
635470,84.95,30
298364,54.95,40
620280,46.95,41
51795,129,83
51794,122,165
192417,48.95,121
526511,51.95,75
57869,97.95,96
609562,81.95,68
120089,103.2,57
117974,77,39
868445,44,27
120571,100.4,63
625248,45.98,67
622746,52.99,57
565896,16.94,15
244310,49.51,20
115810,55,54
117791,66.2,50
118716,82.6,72
117842,70.2,46
133198,95.4,58
2750993,435,10
526507,294.99,22
253976,123,43
574588,83,35
823813,29.95,137
789738,274.99,27
634409,92.7,23
2575395,0,10
116910,104.4,54
120532,147,71
125909,59.95,45
526505,59.95,33
614594,171.2,91
858946,89.95,15
60832,64,35
53166,238.95,37
53167,114.95,39
53165,230.95,44
166971,24,69
526500,99.99,19
203959,99.95,26
788947,299,20
146930,299,12
743849,399.95,19
542508,43.95,13
159576,59.95,17
221695,185.95,10
157547,75.95,32
157548,64.95,24
60992,81.95,36
1731787,168.95,19
1731773,163.95,19
270812,129.99,41
609231,124.95,61
2374528,216.4,23
197670,46.06,14
868148,79,20
834659,150,17
299442,45.95,31
536621,38.89,149
53787,10.63,155
536620,39.95,242
735864,11.57,85
142129,46.38,71
542603,42,63
595075,47,149
248355,243.95,24
251939,174.95,19
2005594,70,12
147061,59.95,31
147534,75.95,32
2897114,75.95,29
647090,45,40
917609,47,27
910022,34.95,30
134880,40,21
643872,49,20
632056,44,32
1839691,328,17
1839708,150,19
616052,169,46
574585,132,26
916287,74.95,34
164778,135,53
835863,190,10
169492,152.95,20
177004,68.95,30
278203,139.95,19
894104,85,13
526464,217.95,58
298489,92.95,21
249753,149.95,53
291723,144.95,35
199095,150,12
870825,110,34
199013,175,35
152165,89.95,12
909314,96.8,39
775915,42.95,32
618970,44.95,35
869723,31.99,14
641784,49.99,22
574751,130,30
595040,207,37
53325,12.84,46
642174,64.95,50
51010,152.95,46
2113780,54.99,28
919337,49.99,58
1855195,86,19
3545620,101.5,66
510650,319,9
763725,369.95,25
2569600,94.95,17
164019,137.5,17
912839,41.95,23
621778,94.95,31
639998,79.95,13
2043162,69.95,19
1944488,69,11
2043046,0,14
2043078,43.99,14
203776,119,29
2261779,184.4,23
3514006,99.5,12
3514055,182,17
661180,149,19
904333,129,24
2034941,129,16
3087889,49.95,22
266739,54.95,16
760839,130,21
301430,99,15
446939,145,17
161541,140,12
249082,47.95,78
54940,44.95,160
618005,67.95,42
526436,91.95,23
617330,69.95,46
254018,67.95,33
248815,59.95,41
293146,34.95,40
293145,34.95,34
192451,39.95,63
249097,48.95,107
860475,54.95,171
249081,45.95,37
293132,58.95,27
672441,19.99,135
898681,89.99,15
234742,125,48
3042289,17.25,17
923230,75.4,114
3094952,9.35,17
3042423,75.4,148
2064274,99,15
2039710,79,77
3042400,0,14
668099,164.99,21
870174,90.35,38
386477,58,41
60835,248.95,77
278610,59.95,23
902374,105,31
789519,410.99,14
789071,269,21
623367,159,22
917604,61.95,31
54139,249.95,30
54140,160.95,34
60993,111.4,51
60836,35.73,38
110116,119.73,64
615367,69.95,25
642971,55,23
163718,55,26
602983,41.5,28
651748,41.95,22
915081,57,18
217400,50,41
199539,40.95,53
833214,259.94,15
107103,94.37,21
108059,80.45,39
2772094,63.7,9
2772354,92,17
157694,66.95,76
669700,101.23,15
2431716,123.6,28
876791,90.61,49
132279,107.8,69
1656728,81.75,22
428404,149.33,26
60838,17.99,50
110124,98.58,36
392149,55,26
620820,50,50
578921,89,33
859302,73.95,13
131351,91.8,20
909571,85,22
165339,75,42
392669,74.95,20
789809,529,14
514607,224,50
526385,81,73
169640,223.95,54
268350,42,38
893242,149.95,13
607334,70.4,53
114370,54,17
888093,77.47,12
1768072,79.99,9
118365,137.4,20
534059,144.4,52
710464,88.67,25
117901,80.8,30
607260,122,36
577046,262.95,28
915856,46,23
51348,8.98,219
2540808,65.95,21
873335,23.86,39
608699,206.95,50
533987,128.95,85
51607,49.99,104
639125,49.95,20
118959,137.2,75
120246,176.6,74
907420,28.95,19
895580,174.95,11
539742,39.95,51
722328,49.99,14
118693,68,42
742022,44.99,29
659989,67,20
110776,39.09,65
110276,13.94,51
1651331,115.95,18
3516223,58.95,16
563814,27.42,121
791736,0,48
113967,153.33,33
623633,44.95,39
641717,71.95,25
853621,74.2,19
60841,33.98,34
292214,175.95,50
60843,103.56,42
58515,115,40
58514,85.33,40
824172,34.95,48
633505,40.95,28
905851,64,18
2552172,379,21
218580,68.95,45
147059,106.95,40
912558,54.99,17
914996,38.95,33
2263379,0,20
636167,35,21
630028,198,54
1506228,95,35
265914,116,13
526362,151,20
546647,203,38
600112,43,17
738180,110,11
618188,38.95,26
656030,43,16
270052,179,33
610193,216,80
701676,0,14
917306,68.95,30
113110,71.95,35
543811,102.95,56
253887,113.95,81
57290,115,62
873705,27.46,16
615738,154,32
300404,210,50
365256,62.95,20
200629,99.95,86
576744,99.95,45
576745,107.95,32
564705,49.95,24
666477,215.95,12
543807,185.95,118
53801,204.95,91
607968,78.95,27
2675846,66.22,35
628917,85.2,22
3547044,49.95,22
184577,95,18
874321,50.95,102
141578,4.41,61
57142,6.86,149
867922,82.67,52
110750,13.99,39
52410,57.8,67
713678,41,49
873834,103.95,14
544455,163.95,88
451809,179.95,34
2901992,65.95,31
666434,75,16
176980,178.95,50
797709,106.95,42
533674,289,51
52424,22.99,110
111072,126.25,44
110115,237.5,96
111304,120,88
875749,197.25,74
417188,216,40
2572833,89.95,19
56163,126,168
56162,99.95,120
527856,54.95,35
147239,44.95,46
651737,66,33
504267,120,20
276249,72,18
534058,48.49,63
112805,410,11
619176,50,35
540477,47,27
328225,48,24
738759,52,23
624649,54,84
613698,45,41
553841,74,75
561421,85,80
270135,44,54
921563,43,50
557201,65.4,31
322664,79,41
2698032,51.95,14
919641,160.95,48
57311,69.95,50
664109,79.95,69
533310,79.95,55
57310,69.95,45
624192,51,15
526346,103.6,16
56590,28.99,50
56588,190.5,65
599909,65,23
56589,79.99,79
118253,268.4,135
314704,180,63
901159,52.95,21
3470404,56.95,26
2649392,46.95,21
909724,59.69,15
1839965,61.95,29
731167,49,26
2260376,0,13
758911,80.53,27
2569703,99.95,27
630797,64,22
1645742,49,18
57862,283.95,118
296724,129.95,112
57865,299.95,108
231608,110.95,97
290958,142.95,65
128181,50,27
177929,151.95,107
2899961,25,26
2343087,70,17
1709024,245,12
113487,144,16
899684,44.95,14
876050,190.87,46
696747,81.5,15
526342,1733.67,42
60844,28.93,40
251969,93.95,37
248407,90.95,30
60845,163.95,34
169995,170.95,68
618999,137,32
165780,113.33,47
615596,53.98,47
592227,179.95,45
526337,145.95,62
169909,160.95,32
60846,99.95,48
109399,26.83,25
161526,68.66,40
137489,64,25
246822,95.6,22
3472249,146.7,34
869172,26.49,18
534108,28.11,47
51646,53.88,55
526329,94,68
842500,13.67,86
264351,14.99,58
558389,57.95,30
793349,160,14
907889,0,29
116685,108.8,30
575888,109.15,58
197952,20.95,36
882869,199.95,9
144210,119,32
52775,74.07,27
52773,13.97,31
868412,52.95,36
270010,215,33
613712,69.95,56
132633,108.6,73
132172,86.2,43
169076,107.95,43
618009,69.95,45
200298,83.95,20
200382,87.95,42
265922,191,24
598829,163,23
157064,32.95,20
533570,210.95,125
53556,231.95,76
53555,144.95,102
915481,25,58
644594,134.95,23
876142,69.5,35
696981,185,26
248800,503.95,8
375378,44.95,25
3522581,6.99,13
185229,45,28
619826,99,80
606707,236.95,62
2431236,93.6,18
147005,86.95,50
147164,69.95,39
192863,135,19
2116170,117.95,10
222839,37,24
2339782,0,8
634569,99.99,22
873106,65.21,36
132211,43.4,86
3601464,208.95,17
582927,75.95,56
3246432,114.08,39
106699,104,38
852446,7.99,33
550018,17.49,59
882149,49.95,15
534220,73.95,20
1651382,76.95,16
2664595,183.99,35
2337077,96.5,30
914630,55.53,28
130520,73.8,71
204100,45.95,71
204186,56.99,79
54277,50.8,92
54685,43.8,113
54686,53.33,105
287419,64.4,141
54314,63,44
130616,50.6,39
132912,58,24
560748,93.8,55
132381,102.6,38
144783,45.6,61
133037,56.67,38
50942,194.95,80
789153,279.99,19
649251,45,46
1469319,54.95,27
2759338,33.95,21
3567024,55.95,13
606980,120.7,68
917264,291.95,48
921807,303.95,61
654844,59.95,17
344373,75,30
114921,109,17
630637,78.95,22
699818,69,25
107743,0,19
617484,72,56
108606,22.46,26
112806,130,20
632239,67,19
113165,99.95,53
118135,211.2,33
607171,135,48
870996,59.95,90
877249,79.57,25
288322,53.08,137
141916,29.79,205
141761,8.34,144
613356,95,76
870914,91.5,34
622907,59.95,29
533349,100,118
106236,154,35
530867,174,23
224701,83.95,31
244016,76.95,48
339031,125,17
2569699,54.95,20
164063,99,23
2566567,90,19
2820636,42.99,16
217746,57.99,12
56480,115,61
56484,99,71
2374581,107,29
553765,144.2,26
2491069,55.95,17
190819,74.95,32
897039,59.95,20
697557,22.98,12
749559,52,39
902800,139.95,20
250600,135.95,15
109392,112.3,14
872053,101.25,34
109749,38.92,48
110074,60.99,61
904201,111.4,21
533777,279.95,132
1596354,192.95,11
613265,134.8,114
51262,329.95,92
569583,273.95,35
919406,0,32
533917,307.95,151
51269,279.95,194
561332,134.8,232
51270,307.95,122
567536,189.95,49
542271,191.95,49
567535,202.95,43
533906,189.95,91
60850,67.95,25
567534,202.95,29
608544,67.95,30
406153,227.95,26
169461,227.95,46
555195,69.95,35
904371,99,15
899194,99,21
897110,79,12
913929,65,20
164686,90,30
526274,95,31
105776,105,21
106730,93,64
748311,70,18
902641,96,22
658405,102,26
144558,44,37
774867,159,16
774743,175,14
775118,199,14
2405235,74,22
177287,98.95,59
907095,54.5,18
609999,95.2,36
607178,46.95,31
120284,97.95,65
118309,115.8,108
177305,144.95,33
231251,22.95,19
2871284,64.95,14
296700,22.95,70
806926,120.95,22
636636,49.95,28
147160,79.95,31
641089,218.95,12
2379628,39.95,9
266164,149,15
660524,54.95,16
3822705,64.95,22
366717,187.95,32
526253,170.95,22
774803,52.95,20
774585,104,29
639320,124,20
2678798,121,16
2116177,82.95,14
835241,165,21
907719,115,23
743415,182,24
804066,64.95,18
834588,150,37
644064,199,23
192484,104.95,17
774937,64.95,15
435647,234.95,42
436426,234.95,56
51964,326.95,73
244084,310.95,107
308880,39.93,52
50986,247.95,113
635572,329.95,85
307842,101.25,15
110395,15.75,61
51967,241.95,72
51969,358.95,73
874972,26.64,16
266940,60,38
131859,127,35
132159,111.6,35
131230,78,22
177065,377.95,104
613255,97.8,44
156137,77,34
870446,85,29
869670,0,17
870242,71.5,22
51184,314.95,58
51185,393.95,61
51183,246.95,49
608376,110,44
290176,125,61
2697569,152.95,12
1839490,44.99,39
467733,126,22
192672,89,47
2559036,0,11
906288,289,15
868444,85,41
322675,69,40
243994,99.95,30
569648,99.95,40
538804,20.42,112
544330,69.95,164
55507,104.25,117
57635,59.95,122
57634,59.95,102
53248,223.95,39
876755,140.92,23
3530594,107.95,26
53246,214.95,33
51062,186.95,76
51061,125.95,39
446281,68.26,61
756840,112.93,17
537952,14.59,47
865360,69,16
906329,69.95,21
293776,76,13
52732,39.94,76
528958,39.95,24
868171,47.5,26
163090,51.77,46
866630,56,27
607319,68.8,31
873315,37.66,38
57854,15.99,112
57851,6.92,61
560913,59.8,35
131974,110.67,69
51671,149.6,75
541335,60.95,45
309110,18.49,51
2262579,23.8,41
110671,75.95,39
851576,87,15
194203,98,55
194099,79,50
433458,191,30
157614,52.95,36
544974,105,52
592088,70.95,67
633783,114.6,66
724956,45,24
355467,41.95,23
887462,44.95,26
199468,70,41
1470204,50,15
247977,108,79
131823,96,51
132481,124,55
2419186,0,29
248172,79,65
917640,113.75,33
157724,95.95,68
545780,105,100
870501,24.95,29
567641,81.95,59
533610,192.2,48
869869,28.49,47
556528,49.95,58
50039,6.84,33
50041,18.97,75
50040,8.48,60
526225,98.95,75
248212,110,93
52558,121.2,100
52559,152,53
54604,121.2,58
2370115,47.9,10
563663,12.89,75
608416,61.95,47
51065,146,88
555777,45.95,85
53168,130,85
132152,43.97,50
132631,116.33,42
54603,131.8,59
51066,130,85
53169,105.33,59
536915,227.6,146
428520,231.93,78
879923,78.9,23
711498,87.5,22
877714,80.26,35
55654,300.95,83
169927,247.95,63
55655,193.95,54
169524,153.95,32
544556,225.95,52
544576,272.95,74
52913,139.93,159
132803,100.6,47
416683,132.1,162
131953,76.4,65
563385,101.99,106
452835,242,96
517981,155.95,54
715059,0,15
51053,313.95,136
416590,0,59
154005,20,89
60853,143,107
52914,187.07,146
3613390,52.95,23
51055,137.16,140
61119,0,30
2724121,69.95,14
128652,54.95,45
526224,76.95,56
576287,114,43
51079,132.6,74
51078,99,52
132955,155.2,59
132343,117.6,52
270093,191,26
300016,146,18
602443,59.95,51
395762,47.5,23
639158,95.95,39
248246,115,91
248038,135,44
248032,99.95,85
544931,89.95,51
549916,34.19,35
416619,60.78,43
60855,16.98,32
131845,76,30
132313,100.6,54
607313,64.67,42
607498,77.2,54
368802,77.95,55
57473,134,61
57468,99.35,70
565111,40.95,15
631743,54.95,24
619196,79.95,15
250623,79.95,20
557602,173.8,85
55504,84,63
60858,86.67,34
132338,101.8,53
533418,171.95,131
60857,116.95,39
55501,188.95,69
53314,127.8,43
57618,222.95,82
541353,100.95,71
289788,89.95,63
57615,235.95,71
533921,120.2,55
615874,146,52
543446,49.99,83
254757,89.95,20
211314,93,31
247561,88.95,38
132227,126.4,86
428382,117.8,26
866631,94.2,19
397118,55.95,34
607770,93,50
763793,75.95,30
127028,74.95,36
129372,89.95,36
132678,157.2,38
132165,108.6,41
57264,119.95,40
57370,80.8,37
132182,104.2,23
57371,79.6,36
57372,116.2,47
652543,90.25,54
908110,47.99,20
245859,42,13
188215,49.95,99
632889,49.95,27
764874,110.95,41
224722,182.95,35
287539,94.2,33
132571,86.4,44
287002,69.5,44
127424,105,36
457634,263.95,30
354825,304.95,55
179127,203.95,27
60859,39.88,27
254193,203.95,45
874702,57.95,35
54823,28.98,113
54822,5.82,62
2257934,33.54,42
296080,165.95,69
290937,170.95,84
130814,123,40
57065,92.2,46
57064,87.6,84
53488,139.33,338
540120,169.2,235
617862,46,52
729536,57,34
157412,39.95,34
866632,60.95,46
608420,149.95,78
169896,136.95,74
178021,88.95,49
620041,71,28
699062,90.25,19
858789,89.8,35
551228,75.13,44
550558,41.48,39
248095,102,73
298318,117,40
199207,78.95,29
202481,7.98,26
57083,80,171
57082,64.95,90
869879,59.95,15
60862,59.6,58
50447,159.75,272
537611,177.25,145
428155,182.33,72
51460,165.6,209
590299,102.2,99
51932,105.4,105
552780,87.5,17
53056,216.95,105
53055,139.95,97
533621,195.95,88
1646986,0,16
54486,131.95,64
2619090,44.95,11
53219,182.33,69
544976,95,130
870325,38.95,41
569784,136.95,59
54487,69.95,63
915143,47.6,26
877838,0,12
286749,117.95,54
53757,134.95,55
53755,292.95,82
538806,196.75,93
111907,43.9,132
862294,254.95,56
244194,254.95,146
52898,281.95,79
52897,308.95,98
52899,157.95,107
243907,217.95,176
52900,209.95,143
285924,90.6,34
54485,86.95,53
53218,141.6,262
879011,25.23,43
55652,53.99,65
55650,49.69,91
55651,7.98,70
133251,111.2,12
52465,121.8,50
52464,111.2,43
50056,285.95,83
50054,202.95,66
191736,11.62,42
133455,129.2,76
149435,56,38
55498,84.95,49
556548,93.95,58
613236,118.4,149
117954,50.4,35
53012,18.99,66
53011,71.27,76
550084,40.15,46
199577,36.95,15
177930,185.95,46
108398,48.94,30
873480,102.25,48
125990,77,36
144553,79.99,67
614905,4,38
57361,137,65
57360,125.4,64
116753,131,30
57359,181.2,49
110071,45.94,79
366850,78.5,17
178252,102.95,19
144438,64.99,38
632848,99.95,29
2658867,39.99,30
911996,99.95,24
279403,44.95,18
225741,89.95,19
2389813,56.37,23
862650,50,15
217728,64.99,19
643011,99.95,20
901105,27.31,14
537142,79.95,41
113380,83.95,27
